Provider,PotentialFraud,inpatient_claims,inpatient_total_reimbursed,inpatient_avg_reimbursed,inpatient_std_reimbursed,inpatient_total_deductible,outpatient_claims,outpatient_total_reimbursed,outpatient_avg_reimbursed,outpatient_std_reimbursed,total_claims,total_reimbursed,avg_reimbursed_per_claim,inpatient_ratio,cv_inpatient,cv_outpatient
PRV54944,No,0.0,0.0,0.0,0.0,0.0,120.0,38620.0,321.8333333333333,627.6366011325603,120.0,38620.0,319.1735537190083,0.0,0.0,1.944150545583563
PRV54945,No,0.0,0.0,0.0,0.0,0.0,37.0,5950.0,160.8108108108108,212.89510169171186,37.0,5950.0,156.57894736842104,0.0,0.0,1.3157038187060863
PRV54946,No,0.0,0.0,0.0,0.0,0.0,91.0,33740.0,370.7692307692308,723.1984985991526,91.0,33740.0,366.7391304347826,0.0,0.0,1.9452887402832575
PRV54947,No,0.0,0.0,0.0,0.0,0.0,26.0,7630.0,293.46153846153845,662.0328832176982,26.0,7630.0,282.5925925925926,0.0,0.0,2.2482830412304278
PRV54949,No,42.0,420000.0,10000.0,9189.07092094973,42720.0,370.0,105140.0,284.1621621621622,680.8336000641731,412.0,525140.0,1271.5254237288136,0.1016949152542373,0.9188152105739157,2.387531343225704
PRV54950,Yes,5.0,71000.0,14200.0,13953.4941860453,5340.0,13.0,4400.0,338.46153846153845,498.2276279280077,18.0,75400.0,3968.4210526315787,0.2631578947368421,0.9825712404792127,1.4676997876873101
PRV54952,Yes,12.0,142000.0,11833.333333333334,21510.392132570938,11748.0,137.0,39650.0,289.4160583941606,538.1583060655022,149.0,181650.0,1211.0,0.08,1.8176260146385603,1.8530597413972856
PRV54953,No,0.0,0.0,0.0,0.0,0.0,102.0,28200.0,276.47058823529414,523.9693269286159,102.0,28200.0,273.7864077669903,0.0,0.0,1.8883779007391288
PRV54954,No,0.0,0.0,0.0,0.0,0.0,71.0,18080.0,254.64788732394365,518.4367463440053,71.0,18080.0,251.11111111111111,0.0,0.0,2.0279328406382224
PRV54955,Yes,205.0,2098000.0,10234.146341463415,9438.33468601034,209328.0,109.0,36890.0,338.4403669724771,829.0793357828225,314.0,2134890.0,6777.428571428572,0.6507936507936508,0.9221494613882436,2.442488921331053
PRV54959,No,7.0,57000.0,8142.857142857143,2544.8360411214067,7476.0,88.0,29510.0,335.34090909090907,633.6900668591434,95.0,86510.0,901.1458333333334,0.07291666666666667,0.31248534895451163,1.884070744090973
PRV54960,No,0.0,0.0,0.0,0.0,0.0,193.0,51400.0,266.32124352331607,500.32847586871605,193.0,51400.0,264.9484536082474,0.0,0.0,1.871637544679747
PRV54963,No,1.0,13000.0,13000.0,0.0,1068.0,66.0,16770.0,254.0909090909091,352.721189840131,67.0,29770.0,437.79411764705884,0.014705882352941176,0.0,1.3827274013690096
PRV54965,No,9.0,120000.0,13333.333333333334,15968.719422671313,9612.0,98.0,31480.0,321.2244897959184,647.5795780516331,107.0,151480.0,1402.5925925925926,0.08333333333333333,1.1975641393898941,2.0097155820210286
PRV54966,Yes,0.0,0.0,0.0,0.0,0.0,1796.0,502010.0,279.51559020044544,561.1471927236709,1796.0,502010.0,279.36004451864216,0.0,0.0,2.000413568182421
PRV54967,No,0.0,0.0,0.0,0.0,0.0,51.0,21920.0,429.80392156862746,846.6486643137835,51.0,21920.0,421.53846153846155,0.0,0.0,1.9652761312640734
PRV54968,No,10.0,112000.0,11200.0,16226.179121681385,10680.0,39.0,15820.0,405.64102564102564,725.5734388156101,49.0,127820.0,2556.4,0.2,1.4486366504491908,1.7843094844447187
PRV54970,No,6.0,34000.0,5666.666666666667,4718.756898449703,6408.0,227.0,72170.0,317.9295154185022,802.218513674739,233.0,106170.0,453.71794871794873,0.02564102564102564,0.8325748806298364,2.51534735699222
PRV54971,No,52.0,452000.0,8692.307692307691,8914.712363891505,53400.0,377.0,89030.0,236.15384615384616,460.088806982919,429.0,541030.0,1258.2093023255813,0.12093023255813953,1.0254684039056532,1.9400436233467229
PRV54972,No,0.0,0.0,0.0,0.0,0.0,62.0,16950.0,273.38709677419354,459.6718128931579,62.0,16950.0,269.04761904761904,0.0,0.0,1.6752675993049488
PRV54973,No,9.0,43000.0,4777.777777777777,3231.786571610886,9612.0,120.0,25880.0,215.66666666666666,463.49917431839896,129.0,68880.0,529.8461538461538,0.06923076923076923,0.6762788984746908,2.1392269583926105
PRV54975,No,0.0,0.0,0.0,0.0,0.0,132.0,36460.0,276.2121212121212,609.797276166345,132.0,36460.0,274.1353383458647,0.0,0.0,2.19974968446539
PRV54976,No,0.0,0.0,0.0,0.0,0.0,55.0,19940.0,362.54545454545456,709.5257106030296,55.0,19940.0,356.07142857142856,0.0,0.0,1.9516836250645972
PRV54977,No,5.0,78000.0,15600.0,9016.65126307988,5340.0,48.0,11140.0,232.08333333333334,458.772452443003,53.0,89140.0,1650.7407407407406,0.09259259259259259,0.5779534172860638,1.9682765210282573
PRV54978,No,0.0,0.0,0.0,0.0,0.0,265.0,86760.0,327.39622641509436,684.2212544094974,265.0,86760.0,326.16541353383457,0.0,0.0,2.0835234980582222
PRV54981,No,81.0,813000.0,10037.037037037036,10974.338755073635,84372.0,14.0,3730.0,266.42857142857144,410.1333205914153,95.0,816730.0,8507.604166666666,0.84375,1.0932753798956862,1.5336181859721727
PRV54982,No,0.0,0.0,0.0,0.0,0.0,37.0,11860.0,320.5405405405405,645.4453498939315,37.0,11860.0,312.10526315789474,0.0,0.0,2.007352941588255
PRV54983,No,0.0,0.0,0.0,0.0,0.0,126.0,42140.0,334.44444444444446,628.9096031139045,126.0,42140.0,331.81102362204723,0.0,0.0,1.8748547293889168
PRV54985,No,0.0,0.0,0.0,0.0,0.0,223.0,63340.0,284.0358744394619,542.0339061940537,223.0,63340.0,282.76785714285717,0.0,0.0,1.9016339864586937
PRV54986,Yes,153.0,1538300.0,10054.248366013071,10476.050298607826,156996.0,465.0,155110.0,333.5698924731183,673.9571669510505,618.0,1693410.0,2735.718901453958,0.24717285945072698,1.0418489844584122,2.0143987313658265
PRV54988,No,0.0,0.0,0.0,0.0,0.0,41.0,14310.0,349.0243902439024,639.1431955283917,41.0,14310.0,340.7142857142857,0.0,0.0,1.8259961686756367
PRV54990,No,4.0,43000.0,10750.0,10965.856099730654,4272.0,16.0,3600.0,225.0,252.4546163834865,20.0,46600.0,2219.0476190476193,0.19047619047619047,1.0199847548814671,1.1170558247056925
PRV54991,No,0.0,0.0,0.0,0.0,0.0,130.0,21180.0,162.92307692307693,385.9056521114254,130.0,21180.0,161.6793893129771,0.0,0.0,2.35418746008847
PRV54992,No,0.0,0.0,0.0,0.0,0.0,18.0,11710.0,650.5555555555555,938.6941632002106,18.0,11710.0,616.3157894736842,0.0,0.0,1.4406970444750844
PRV54993,No,8.0,173800.0,21725.0,30645.053201361647,8544.0,45.0,12120.0,269.3333333333333,472.8703454821033,53.0,185920.0,3442.962962962963,0.14814814814814814,1.4105244040026534,1.7492121287870652
PRV54995,No,0.0,0.0,0.0,0.0,0.0,16.0,6060.0,378.75,810.4474073004368,16.0,6060.0,356.47058823529414,0.0,0.0,2.134160387887918
PRV54997,No,5.0,32000.0,6400.0,4827.007354458869,5340.0,29.0,7770.0,267.9310344827586,459.95635903501625,34.0,39770.0,1136.2857142857142,0.14285714285714285,0.7541020706856536,1.7103134263386937
PRV54998,Yes,59.0,530000.0,8983.050847457627,6919.466606470444,61944.0,148.0,33540.0,226.6216216216216,451.47461195909005,207.0,563540.0,2709.326923076923,0.28365384615384615,0.770194506237525,1.9834434389083748
PRV54999,No,3.0,40000.0,13333.333333333334,2309.401076758503,3204.0,7.0,940.0,134.28571428571428,294.2706884744692,10.0,40940.0,3721.818181818182,0.2727272727272727,0.1731920913500365,2.1751793234649255
PRV55000,No,86.0,979300.0,11387.209302325582,11224.76040893658,89712.0,678.0,186720.0,275.39823008849555,605.3267273064565,764.0,1166020.0,1524.2091503267975,0.11241830065359477,0.9856475334225175,2.190052834682214
PRV55001,No,0.0,0.0,0.0,0.0,0.0,158.0,41400.0,262.0253164556962,462.7565695558482,158.0,41400.0,260.37735849056605,0.0,0.0,1.75936132609423
PRV55002,No,0.0,0.0,0.0,0.0,0.0,100.0,27060.0,270.6,591.2165509362961,100.0,27060.0,267.9207920792079,0.0,0.0,2.176791424654993
PRV55003,No,5.0,55800.0,11160.0,11078.267012488912,5340.0,71.0,22050.0,310.5633802816901,597.8530333593548,76.0,77850.0,1011.038961038961,0.06493506493506493,0.992587314083766,1.9188809442843537
PRV55004,Yes,3.0,38000.0,12666.666666666666,10016.652800877813,2136.0,2396.0,665610.0,277.8005008347245,604.7720834482435,2399.0,703610.0,293.17083333333335,0.00125,0.7907259532835156,2.1691929592578383
PRV55005,No,56.0,500000.0,8928.57142857143,8234.864116243025,58740.0,74.0,16780.0,226.75675675675674,437.6559858382177,130.0,516780.0,3944.885496183206,0.42748091603053434,0.9222014944518401,1.921593862111553
PRV55006,No,3.0,19000.0,6333.333333333333,3511.8845842842466,3204.0,38.0,18250.0,480.2631578947368,905.8264461241273,41.0,37250.0,886.9047619047619,0.07142857142857142,0.554420552168223,1.8821853101879287
PRV55007,No,0.0,0.0,0.0,0.0,0.0,14.0,3330.0,237.85714285714286,441.2077579942195,14.0,3330.0,222.0,0.0,0.0,1.8471616662437418
PRV55010,Yes,0.0,0.0,0.0,0.0,0.0,289.0,66400.0,229.75778546712803,507.31689035505553,289.0,66400.0,228.9655172413793,0.0,0.0,2.198482228142738
PRV55011,No,0.0,0.0,0.0,0.0,0.0,56.0,13750.0,245.53571428571428,548.5614895271157,56.0,13750.0,241.2280701754386,0.0,0.0,2.225079198429558
PRV55012,No,0.0,0.0,0.0,0.0,0.0,73.0,19800.0,271.2328767123288,518.6492745731172,73.0,19800.0,267.56756756756755,0.0,0.0,1.9051676668765436
PRV55013,No,0.0,0.0,0.0,0.0,0.0,83.0,17800.0,214.4578313253012,505.00725184855486,83.0,17800.0,211.9047619047619,0.0,0.0,2.343879768687024
PRV55016,No,0.0,0.0,0.0,0.0,0.0,146.0,38140.0,261.2328767123288,550.7372994274428,146.0,38140.0,259.4557823129252,0.0,0.0,2.1001840285327966
PRV55018,Yes,63.0,612000.0,9714.285714285714,9367.80445828496,67284.0,12.0,3940.0,328.3333333333333,848.879832306652,75.0,615940.0,8104.473684210527,0.8289473684210527,0.9642335525459839,2.5775703410121014
PRV55019,Yes,158.0,1828300.0,11571.518987341773,11270.242039981422,167676.0,127.0,28720.0,226.14173228346456,456.4946621571032,285.0,1857020.0,6493.076923076923,0.5524475524475524,0.9738797622461465,2.009734880367182
PRV55022,Yes,76.0,705000.0,9276.315789473685,9731.87023370195,80100.0,61.0,11850.0,194.2622950819672,443.9912124370385,137.0,716850.0,5194.565217391304,0.5507246376811594,1.048996331971799,2.2738194911140415
PRV55023,No,34.0,408000.0,12000.0,10525.58211159263,34176.0,30.0,12150.0,405.0,609.271752968671,64.0,420150.0,6463.846153846154,0.5230769230769231,0.8770587544031856,1.500669342287367
PRV55024,No,3.0,18000.0,6000.0,1732.0508075688772,3204.0,43.0,14980.0,348.3720930232558,644.5409227562046,46.0,32980.0,701.7021276595744,0.06382978723404255,0.2886270300897979,1.8448552005935432
PRV55026,No,0.0,0.0,0.0,0.0,0.0,272.0,76910.0,282.75735294117646,544.7624892441034,272.0,76910.0,281.72161172161174,0.0,0.0,1.9198180543960528
PRV55027,Yes,13.0,152000.0,11692.307692307691,14285.100719424505,13884.0,143.0,39990.0,279.65034965034965,550.1656761829811,156.0,191990.0,1222.8662420382166,0.08280254777070063,1.221647552199605,1.960324214341472
PRV55028,No,20.0,198800.0,9940.0,11032.411579666428,20292.0,203.0,42990.0,211.77339901477833,391.95221960999436,223.0,241790.0,1079.419642857143,0.08928571428571429,1.109788912550692,1.8421110036540378
PRV55029,No,14.0,135000.0,9642.857142857143,5555.415138640618,13884.0,241.0,89000.0,369.29460580912865,719.5090342349995,255.0,224000.0,875.0,0.0546875,0.5760573862041615,1.9430718756024121
PRV55030,Yes,73.0,725000.0,9931.506849315068,9787.078736674652,74760.0,238.0,57900.0,243.27731092436974,533.4041765876766,311.0,782900.0,2509.2948717948716,0.23397435897435898,0.9853583677467642,2.1836009843452997
PRV55031,No,4.0,41000.0,10250.0,6075.908711186061,4272.0,28.0,4300.0,153.57142857142858,255.11383495033897,32.0,45300.0,1372.7272727272727,0.12121212121212122,0.5927137558468502,1.6504591909911022
PRV55032,No,1.0,5000.0,5000.0,0.0,1068.0,35.0,15340.0,438.2857142857143,856.4272082466845,36.0,20340.0,549.7297297297297,0.02702702702702703,0.0,1.9495903927566802
PRV55034,Yes,26.0,277400.0,10669.23076923077,10698.626799015627,24564.0,586.0,158380.0,270.2730375426621,584.2537153972952,612.0,435780.0,710.8972267536705,0.04241435562805873,1.0026612385804008,2.1537478279809203
PRV55035,No,0.0,0.0,0.0,0.0,0.0,14.0,3860.0,275.7142857142857,870.8237858109215,14.0,3860.0,257.3333333333333,0.0,0.0,3.14701419756141
PRV55036,No,0.0,0.0,0.0,0.0,0.0,64.0,14760.0,230.625,422.8244973455956,64.0,14760.0,227.07692307692307,0.0,0.0,1.8254700371099648
PRV55037,No,11.0,116000.0,10545.454545454546,7853.198537712343,10680.0,638.0,197660.0,309.8119122257053,617.4548680008942,649.0,313660.0,482.55384615384617,0.016923076923076923,0.7446292499404003,1.986586883299733
PRV55038,No,0.0,0.0,0.0,0.0,0.0,15.0,4230.0,282.0,466.08092491693816,15.0,4230.0,264.375,0.0,0.0,1.6469290633107356
PRV55039,Yes,31.0,257000.0,8290.322580645161,6094.771247482532,30972.0,2027.0,559200.0,275.8756783423779,646.0216625510049,2058.0,816200.0,396.40602234094223,0.015055852355512385,0.735078292781643,2.333255367241574
PRV55040,No,0.0,0.0,0.0,0.0,0.0,6.0,6630.0,1105.0,1462.5149571884726,6.0,6630.0,947.1428571428571,0.0,0.0,1.3223462542391253
PRV55041,No,5.0,58000.0,11600.0,10597.169433391164,5340.0,16.0,5880.0,367.5,687.7160266660457,21.0,63880.0,2903.6363636363635,0.22727272727272727,0.9134703416422001,1.866257874263353
PRV55042,No,8.0,84200.0,10525.0,9485.590575785387,8544.0,116.0,42100.0,362.9310344827586,667.4885014367101,124.0,126300.0,1010.4,0.064,0.9011581394437951,1.834107119733238
PRV55043,No,0.0,0.0,0.0,0.0,0.0,119.0,35450.0,297.89915966386553,630.9971580552991,119.0,35450.0,295.4166666666667,0.0,0.0,2.111070364884607
PRV55044,No,0.0,0.0,0.0,0.0,0.0,9.0,1070.0,118.88888888888889,219.28545576738804,9.0,1070.0,107.0,0.0,0.0,1.8290723836019391
PRV55045,No,0.0,0.0,0.0,0.0,0.0,66.0,27630.0,418.6363636363636,906.2804564450595,66.0,27630.0,412.3880597014925,0.0,0.0,2.1596804637988853
PRV55048,Yes,82.0,865000.0,10548.780487804877,9379.716017476407,85440.0,12.0,1240.0,103.33333333333333,121.00588515615364,94.0,866240.0,9118.315789473685,0.8631578947368421,0.8890911074708124,1.1598008161931659
PRV55049,Yes,75.0,686000.0,9146.666666666666,8414.423481292257,79032.0,73.0,39150.0,536.3013698630137,925.3655536677189,148.0,725150.0,4866.778523489933,0.5033557046979866,0.9198436921574453,1.7222467791281513
PRV55050,No,0.0,0.0,0.0,0.0,0.0,183.0,49610.0,271.09289617486337,536.4852108239098,183.0,49610.0,269.6195652173913,0.0,0.0,1.9716987042511096
PRV55051,No,7.0,60000.0,8571.42857142857,4649.62876142253,7476.0,0.0,0.0,0.0,0.0,7.0,60000.0,7500.0,0.875,0.5423934096015084,0.0
PRV55052,No,0.0,0.0,0.0,0.0,0.0,49.0,8480.0,173.0612244897959,369.02012186347787,49.0,8480.0,169.6,0.0,0.0,2.1200593236382246
PRV55053,No,0.0,0.0,0.0,0.0,0.0,54.0,13340.0,247.03703703703704,517.255564839174,54.0,13340.0,242.54545454545453,0.0,0.0,2.0853964835982826
PRV55054,No,0.0,0.0,0.0,0.0,0.0,69.0,12650.0,183.33333333333334,268.04118793829525,69.0,12650.0,180.71428571428572,0.0,0.0,1.4541113269708603
PRV55056,No,0.0,0.0,0.0,0.0,0.0,100.0,40290.0,402.9,1048.8187631711203,100.0,40290.0,398.91089108910893,0.0,0.0,2.596728802107255
PRV55057,Yes,0.0,0.0,0.0,0.0,0.0,347.0,94560.0,272.507204610951,643.4249908719581,347.0,94560.0,271.7241379310345,0.0,0.0,2.352497411493035
PRV55058,No,0.0,0.0,0.0,0.0,0.0,227.0,63470.0,279.6035242290749,719.3675452230718,227.0,63470.0,278.37719298245617,0.0,0.0,2.563644014092301
PRV55059,No,0.0,0.0,0.0,0.0,0.0,153.0,51910.0,339.281045751634,656.4929796545742,153.0,51910.0,337.0779220779221,0.0,0.0,1.929266962855576
PRV55061,No,0.0,0.0,0.0,0.0,0.0,95.0,24290.0,255.68421052631578,482.3869124040148,95.0,24290.0,253.02083333333334,0.0,0.0,1.8793010735444498
PRV55062,No,0.0,0.0,0.0,0.0,0.0,29.0,7460.0,257.2413793103448,392.9367138404655,29.0,7460.0,248.66666666666666,0.0,0.0,1.5215869543828948
PRV55063,No,0.0,0.0,0.0,0.0,0.0,10.0,660.0,66.0,53.374983736661584,10.0,660.0,60.0,0.0,0.0,0.7966415483083819
PRV55064,No,0.0,0.0,0.0,0.0,0.0,621.0,187750.0,302.33494363929145,656.7796732883214,621.0,187750.0,301.8488745980707,0.0,0.0,2.165196219758071
PRV55067,No,1.0,29000.0,29000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,29000.0,14500.0,0.5,0.0,0.0
PRV55068,No,0.0,0.0,0.0,0.0,0.0,6.0,2620.0,436.6666666666667,656.2519841239847,6.0,2620.0,374.2857142857143,0.0,0.0,1.499433322446271
PRV55069,No,0.0,0.0,0.0,0.0,0.0,21.0,2050.0,97.61904761904762,131.4117484057176,21.0,2050.0,93.18181818181819,0.0,0.0,1.3325189360309364
PRV55070,No,0.0,0.0,0.0,0.0,0.0,20.0,3220.0,161.0,273.35921999796295,20.0,3220.0,153.33333333333334,0.0,0.0,1.6874025925800182
PRV55071,No,0.0,0.0,0.0,0.0,0.0,70.0,25930.0,370.42857142857144,663.9854104261624,70.0,25930.0,365.2112676056338,0.0,0.0,1.787653028070437
PRV55072,No,0.0,0.0,0.0,0.0,0.0,48.0,9550.0,198.95833333333334,481.7796776550651,48.0,9550.0,194.89795918367346,0.0,0.0,2.4094003466808838
PRV55073,No,0.0,0.0,0.0,0.0,0.0,18.0,6570.0,365.0,386.89183775009656,18.0,6570.0,345.7894736842105,0.0,0.0,1.0570815239073676
PRV55074,No,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0
PRV55076,No,0.0,0.0,0.0,0.0,0.0,5.0,770.0,154.0,152.9051993883792,5.0,770.0,128.33333333333334,0.0,0.0,0.9864851573443819
PRV55077,No,0.0,0.0,0.0,0.0,0.0,8.0,390.0,48.75,27.99872446074234,8.0,390.0,43.333333333333336,0.0,0.0,0.5627884313717053
PRV55078,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PRV55079,No,0.0,0.0,0.0,0.0,0.0,47.0,10940.0,232.7659574468085,455.4104795707578,47.0,10940.0,227.91666666666666,0.0,0.0,1.9481471320492962
PRV55080,No,0.0,0.0,0.0,0.0,0.0,8.0,4820.0,602.5,714.3578535000107,8.0,4820.0,535.5555555555555,0.0,0.0,1.1836915550952953
PRV55081,No,0.0,0.0,0.0,0.0,0.0,30.0,6950.0,231.66666666666666,338.47613203004875,30.0,6950.0,224.19354838709677,0.0,0.0,1.4547684757738486
PRV55083,No,0.0,0.0,0.0,0.0,0.0,196.0,50470.0,257.5,524.1328614104026,196.0,50470.0,256.1928934010152,0.0,0.0,2.0275932743149037
PRV55085,No,0.0,0.0,0.0,0.0,0.0,24.0,9180.0,382.5,590.2044597830705,24.0,9180.0,367.2,0.0,0.0,1.5389946800080065
PRV55086,No,0.0,0.0,0.0,0.0,0.0,78.0,14690.0,188.33333333333334,455.5328453143342,78.0,14690.0,185.9493670886076,0.0,0.0,2.4059833379278217
PRV55087,No,0.0,0.0,0.0,0.0,0.0,201.0,43770.0,217.76119402985074,442.5657721588591,201.0,43770.0,216.68316831683168,0.0,0.0,2.0230542904171087
PRV55088,No,0.0,0.0,0.0,0.0,0.0,31.0,15250.0,491.93548387096774,980.4163039404526,31.0,15250.0,476.5625,0.0,0.0,1.9889343251196931
PRV55089,No,0.0,0.0,0.0,0.0,0.0,1.0,400.0,400.0,0.0,1.0,400.0,200.0,0.0,0.0,0.0
PRV55091,No,0.0,0.0,0.0,0.0,0.0,18.0,4750.0,263.8888888888889,491.47005041763873,18.0,4750.0,250.0,0.0,0.0,1.8553819017444413
PRV55092,No,0.0,0.0,0.0,0.0,0.0,8.0,660.0,82.5,61.58617655657106,8.0,660.0,73.33333333333333,0.0,0.0,0.7375590006774977
PRV55093,No,0.0,0.0,0.0,0.0,0.0,19.0,3380.0,177.89473684210526,283.77571243987785,19.0,3380.0,169.0,0.0,0.0,1.5862720024588641
PRV55094,No,0.0,0.0,0.0,0.0,0.0,19.0,17100.0,900.0,1009.8019607824102,19.0,17100.0,855.0,0.0,0.0,1.1207568932102223
PRV55095,No,0.0,0.0,0.0,0.0,0.0,20.0,7520.0,376.0,803.9795755457578,20.0,7520.0,358.0952380952381,0.0,0.0,2.1325718184237608
PRV55096,No,0.0,0.0,0.0,0.0,0.0,27.0,5350.0,198.14814814814815,262.43002051883406,27.0,5350.0,191.07142857142858,0.0,0.0,1.3177627959844744
PRV55097,No,0.0,0.0,0.0,0.0,0.0,4.0,720.0,180.0,231.37271518771036,4.0,720.0,144.0,0.0,0.0,1.2783022938547532
PRV55098,No,0.0,0.0,0.0,0.0,0.0,27.0,6970.0,258.14814814814815,369.7092104409901,27.0,6970.0,248.92857142857142,0.0,0.0,1.4266326542670762
PRV55099,No,0.0,0.0,0.0,0.0,0.0,97.0,24200.0,249.48453608247422,482.37988818897657,97.0,24200.0,246.9387755102041,0.0,0.0,1.9257870994085988
PRV55103,No,0.0,0.0,0.0,0.0,0.0,78.0,15100.0,193.5897435897436,436.3067381597146,78.0,15100.0,191.13924050632912,0.0,0.0,2.242187743869926
PRV55104,No,0.0,0.0,0.0,0.0,0.0,52.0,14880.0,286.15384615384613,437.0496173481138,52.0,14880.0,280.75471698113205,0.0,0.0,1.5220050965779481
PRV55106,No,0.0,0.0,0.0,0.0,0.0,5.0,3870.0,774.0,1420.2394164365387,5.0,3870.0,645.0,0.0,0.0,1.8325669889503726
PRV55108,No,0.0,0.0,0.0,0.0,0.0,223.0,63340.0,284.0358744394619,564.2357811458305,223.0,63340.0,282.76785714285717,0.0,0.0,1.9795254974673977
PRV55110,No,0.0,0.0,0.0,0.0,0.0,40.0,9960.0,249.0,615.6789039917746,40.0,9960.0,242.9268292682927,0.0,0.0,2.4627156159670984
PRV55111,No,0.0,0.0,0.0,0.0,0.0,29.0,4070.0,140.3448275862069,261.0347918603502,29.0,4070.0,135.66666666666666,0.0,0.0,1.8467940873262152
PRV55112,No,0.0,0.0,0.0,0.0,0.0,32.0,5750.0,179.6875,462.2210361832557,32.0,5750.0,174.24242424242425,0.0,0.0,2.558124032837112
PRV55114,No,0.0,0.0,0.0,0.0,0.0,13.0,4480.0,344.61538461538464,585.5569341036985,13.0,4480.0,320.0,0.0,0.0,1.6942444120516535
PRV55116,No,0.0,0.0,0.0,0.0,0.0,284.0,81920.0,288.4507042253521,555.105179954415,284.0,81920.0,287.43859649122805,0.0,0.0,1.917788320605492
PRV55117,No,0.0,0.0,0.0,0.0,0.0,4.0,800.0,200.0,178.1385228784985,4.0,800.0,160.0,0.0,0.0,0.8862613078532263
PRV55118,No,2.0,10000.0,5000.0,7071.067811865475,2136.0,3.0,600.0,200.0,100.0,5.0,10600.0,1766.6666666666667,0.3333333333333333,1.4139307762178515,0.4975124378109453
PRV55120,No,8.0,58000.0,7250.0,5257.647491307984,8544.0,1.0,200.0,200.0,0.0,9.0,58200.0,5820.0,0.8,0.7250927446294282,0.0
PRV55121,No,20.0,173070.0,8653.5,12622.752337701446,21360.0,0.0,0.0,0.0,0.0,20.0,173070.0,8241.42857142857,0.9523809523809523,1.4585189598129813,0.0
PRV55122,No,1.0,5000.0,5000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,5000.0,2500.0,0.5,0.0,0.0
PRV55123,No,0.0,0.0,0.0,0.0,0.0,2.0,90.0,45.0,35.35533905932738,2.0,90.0,30.0,0.0,0.0,0.7685943273766821
PRV55124,No,9.0,152000.0,16888.88888888889,12936.812246883352,9612.0,0.0,0.0,0.0,0.0,9.0,152000.0,15200.0,0.9,0.7659501096773885,0.0
PRV55126,No,2.0,13000.0,6500.0,707.1067811865476,2136.0,0.0,0.0,0.0,0.0,2.0,13000.0,4333.333333333333,0.6666666666666666,0.10876892496332065,0.0
PRV55128,No,8.0,111000.0,13875.0,9977.653603356423,8544.0,0.0,0.0,0.0,0.0,8.0,111000.0,12333.333333333334,0.8888888888888888,0.7190583455863666,0.0
PRV55129,No,1.0,10000.0,10000.0,0.0,1068.0,2.0,600.0,300.0,141.4213562373095,3.0,10600.0,2650.0,0.25,0.0,0.46983839281498174
